13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 13 13 13
5 13 13 13 13 13 13 13 19 13 13 13 13 13 13 13 13 13 13 13
43 46 16 13 13 13 13 13 13 13 13 19 13 13 13 13 13 13 13 13
30 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 16 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 16 13 13
15 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 43 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 43 13 13 13 13 13
13 16 13 13 13 13 13 13 13 13 13 13 13 13 13 16 13 13 13 13
43 2 13 13 16 13 13 22 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 44 13 13 13 13 13 13 13
16 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
36 8 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 16 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 43 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 16 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 16 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 16 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 16 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
19 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 47 13 13 13 13
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
